laser_key,buzz.number,wav_file,cep.fund.frequency,start_laser,stop_laser,is_floral_buzz
_113704,67,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz67.wav,250.68,388.91,389.27,
_113704,68,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz68.wav,274.4,389.4,389.71,
_113704,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz69.wav,306.28,389.93,390.48,
_113704,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz70.wav,262.26,390.83,391.3,
_113704,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz71.wav,260.38,391.46,392.32,
_113704,72,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz72.wav,337.77,393.58,394.02,
_113704,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz73.wav,365.71,397.18,397.27,
_113704,74,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz74.wav,369.58,397.3,397.5,
_113704,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz77.wav,379.86,400.62,401.01,
_113704,78,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz78.wav,335.85,401.05,401.7,
_113704,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz79.wav,315.63,401.83,402.47,
_113704,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz80.wav,277.0,402.85,403.42,
_113704,81,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz81.wav,315.23,404.35,404.86,
_113704,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz82.wav,341.26,405.35,405.48,
_113704,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz83.wav,286.71,405.51,406.18,
_113704,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz85.wav,258.51,414.62,414.96,
_113704,86,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz86.wav,327.6,415.0,416.27,
_113704,88,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz88.wav,256.37,420.45,422.01,
_113704,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz89.wav,419.79,422.05,422.17,
_113704,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz92.wav,271.07,424.8,425.55,
_113704,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz93.wav,296.9,425.6,426.22,
_113704,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz94.wav,251.28,428.75,429.03,
_113704,95,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz95.wav,278.21,429.81,430.33,
_113704,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz97.wav,316.18,434.08,434.88,
_113704,101,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz101.wav,418.91,435.5,435.62,
_113704,102,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz102.wav,331.93,435.67,436.68,
_113704,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz103.wav,276.07,436.72,438.91,
_113704,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz105.wav,376.94,439.1,440.06,
_113704,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz106.wav,344.47,440.08,440.28,
_113704,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz107.wav,420.09,440.37,440.56,
_113704,112,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz112.wav,383.7,444.65,445.1,
_113704,113,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz113.wav,427.36,445.12,445.42,
_113704,114,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz114.wav,289.68,445.65,445.85,
_113704,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz115.wav,320.36,445.87,446.28,
_113704,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz116.wav,349.84,446.31,446.6,
_113704,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz119.wav,253.5,447.33,447.46,
_113704,120,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz120.wav,311.61,447.48,447.97,
_113704,121,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz121.wav,362.08,448.58,449.0,
_113704,123,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz123.wav,272.56,451.55,451.91,
_113704,124,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz124.wav,274.68,452.01,452.25,
_113704,126,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz126.wav,388.74,453.15,453.46,
_113704,128,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz128.wav,306.38,456.6,456.86,
_113704,130,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz130.wav,320.71,459.13,459.52,
_113704,132,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz132.wav,253.4,459.9,460.21,
_113704,133,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz133.wav,345.87,461.13,461.72,
_113704,134,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz134.wav,308.7,461.9,462.21,
_113704,135,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz135.wav,299.83,462.71,463.1,
_113704,136,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz136.wav,345.73,463.81,464.1,
_113704,139,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz139.wav,372.51,472.26,473.25,
_113704,140,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz140.wav,289.66,474.96,475.46,
_113704,141,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz141.wav,317.67,475.96,476.69,
_113704,143,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz143.wav,345.34,478.95,479.54,
_113704,144,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz144.wav,395.89,479.96,480.15,
_113704,145,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz145.wav,311.34,480.27,480.7,
_113704,147,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz147.wav,358.58,481.26,481.41,
_113704,148,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz148.wav,340.04,489.54,490.26,
_113704,149,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz149.wav,287.32,492.12,493.6,
_113704,150,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz150.wav,322.33,495.01,496.62,
_113704,151,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz151.wav,310.78,497.72,497.96,
_113704,156,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz156.wav,396.43,503.8,504.12,
_113704,157,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz157.wav,360.29,504.15,505.12,
_113704,158,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz158.wav,344.05,505.19,506.42,
_113704,161,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz161.wav,321.53,507.72,508.72,
_113704,162,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz162.wav,324.16,508.84,509.56,
_113704,164,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz164.wav,348.49,515.51,517.89,
_113704,165,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz165.wav,256.44,522.11,522.31,
_113704,166,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz166.wav,269.45,522.51,522.65,
_113704,167,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz167.wav,296.36,523.3,523.81,
_113704,168,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz168.wav,361.11,524.06,524.51,
_113704,169,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz169.wav,256.21,527.06,527.61,
_113704,170,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz170.wav,392.6,528.24,528.6,
_113704,171,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz171.wav,360.2,528.69,529.02,
_113704,172,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz172.wav,332.07,529.5,530.19,
_113704,175,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz175.wav,260.0,541.17,542.02,
_113704,176,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz176.wav,324.2,542.32,542.59,
_113704,177,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz177.wav,361.14,542.61,542.72,
_113704,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz178.wav,288.12,547.64,548.19,
_113704,184,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz184.wav,294.96,553.45,553.8,
_113704,187,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz187.wav,283.59,555.89,556.04,
_113704,190,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz190.wav,297.97,556.91,557.04,
_113704,191,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz191.wav,375.47,560.62,560.77,
_113704,192,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz192.wav,263.93,560.81,561.11,
_113704,193,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz193.wav,364.26,561.15,561.46,
_113704,194,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz194.wav,304.3,561.79,563.05,
_113704,198,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz198.wav,349.84,570.81,570.91,
_113704,199,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz199.wav,262.1,570.94,571.35,
_113704,200,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz200.wav,421.64,571.37,571.52,
_113704,201,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz201.wav,284.24,571.59,571.69,
_113704,206,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz206.wav,276.45,584.37,586.1,
_113704,208,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz208.wav,435.59,594.7,594.83,
_113704,209,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz209.wav,415.54,594.98,595.49,
_113704,211,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz211.wav,290.18,595.98,596.1,
_113704,216,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz216.wav,375.93,611.54,611.64,
_113704,219,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz219.wav,310.72,612.53,613.33,
_113704,221,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz221.wav,325.75,620.13,620.51,
_113704,223,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz223.wav,277.77,622.34,622.59,
_113704,224,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz224.wav,422.57,622.66,622.95,
_113704,225,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz225.wav,259.06,624.78,624.88,
_113704,230,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz230.wav,326.12,628.46,628.56,
_113704,233,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz233.wav,264.54,628.89,628.98,
_113704,238,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz238.wav,305.51,631.01,631.1,
_113704,239,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz239.wav,361.01,631.48,631.59,
_113704,240,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz240.wav,283.24,631.61,631.84,
_113704,242,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz242.wav,317.06,632.09,632.25,
_113704,244,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz244.wav,305.55,634.75,635.05,
_113704,246,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz246.wav,403.67,635.74,635.85,
_113704,248,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz248.wav,430.18,640.04,640.29,
_113704,249,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz249.wav,371.52,640.31,640.58,
_113704,250,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz250.wav,377.67,641.35,641.49,
_113704,251,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz251.wav,336.87,641.66,642.64,
_113704,252,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz252.wav,430.99,645.18,646.04,
_113704,254,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz254.wav,434.92,647.76,648.3,
_113704,255,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz255.wav,389.14,649.56,649.86,
_113704,261,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz261.wav,344.04,656.69,656.78,
_113704,262,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz262.wav,290.35,657.4,657.53,
_113704,265,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz265.wav,353.59,657.94,658.05,
_113704,266,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz266.wav,306.05,658.3,658.7,
_113704,267,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz267.wav,329.48,658.73,659.15,
_113704,268,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz268.wav,363.58,659.18,659.28,
_113704,269,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz269.wav,283.09,661.7,661.79,
_113704,273,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_113704\_113704_buzz273.wav,448.23,662.58,662.78,
_120415,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz31.wav,334.09,359.52,360.19,
_120415,32,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz32.wav,283.0,363.12,363.34,
_120415,33,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz33.wav,339.86,363.79,364.16,
_120415,34,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz34.wav,331.43,367.86,368.14,
_120415,35,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz35.wav,343.26,368.7,368.92,
_120415,36,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz36.wav,373.21,373.94,374.29,
_120415,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz37.wav,305.65,377.74,377.96,
_120415,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz38.wav,354.1,378.24,378.58,
_120415,39,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz39.wav,371.29,378.95,379.18,
_120415,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz40.wav,287.46,383.5,383.6,
_120415,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz41.wav,352.84,384.08,384.71,
_120415,42,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz42.wav,379.26,387.28,387.36,
_120415,43,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz43.wav,319.43,387.58,387.74,
_120415,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz44.wav,319.82,388.55,388.96,
_120415,45,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz45.wav,282.86,392.98,393.13,
_120415,50,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz50.wav,394.81,396.36,396.53,
_120415,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz56.wav,380.98,401.78,402.08,
_120415,57,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz57.wav,338.91,402.59,402.8,
_120415,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz59.wav,269.08,405.69,406.01,
_120415,60,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz60.wav,255.11,406.04,406.31,
_120415,63,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz63.wav,411.53,408.78,408.99,
_120415,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz66.wav,312.07,410.69,410.81,
_120415,72,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz72.wav,314.81,431.33,431.88,
_120415,76,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz76.wav,291.01,442.38,442.51,
_120415,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz79.wav,259.03,451.6,451.77,
_120415,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz80.wav,284.41,451.87,452.0,
_120415,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz93.wav,264.89,507.48,507.77,
_120415,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_120415\_120415_buzz94.wav,254.45,508.85,509.07,
