laser_key,buzz.number,wav_file,cep.fund.frequency,start_video,stop_video,is_floral_buzz,start_laser,stop_laser
_153402,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz73.wav,291.82,475.59707,475.71707,no,470.25,470.37
_153402,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz79.wav,274.91,481.96707,482.32707,yes,476.62,476.98
_153402,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz80.wav,403.07,482.35706999999996,482.67706999999996,~,477.01,477.33
_153402,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz84.wav,417.19,486.06707,486.16706999999997,no,480.72,480.82
_153402,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz92.wav,307.69,496.27707,496.79706999999996,no,490.93,491.45
_153402,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz97.wav,306.39,536.57707,538.45707,no,531.23,533.11
_153402,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz99.wav,348.33,556.8070700000001,557.5570700000001,no,551.46,552.21
_153402,101,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz101.wav,272.95,557.95707,558.11707,no,552.61,552.77
_153402,104,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz104.wav,444.38,576.1870700000001,576.39707,no,570.84,571.05
_153402,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz107.wav,326.48,592.75707,592.88707,no,587.41,587.54
_153402,108,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz108.wav,280.59,592.90707,593.0470700000001,no,587.56,587.7
_153402,109,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz109.wav,382.55,593.11707,593.21707,no,587.77,587.87
_153402,111,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_153402\_153402_buzz111.wav,263.72,598.01707,598.7970700000001,no,592.67,593.45
_125224,24,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz24.wav,316.25,428.88173,429.04173000000003,yes,417.25,417.41
_125224,25,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz25.wav,307.54,429.14173,429.31173,yes,417.51,417.68
_125224,26,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz26.wav,301.18,429.90173,430.01173,yes,418.27,418.38
_125224,27,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz27.wav,301.18,430.10173000000003,430.23173,yes,418.47,418.6
_125224,30,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz30.wav,254.65,432.54173000000003,433.15173,yes,420.91,421.52
_125224,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz31.wav,263.06,438.99173,440.43173,yes,427.36,428.8
_125224,32,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz32.wav,293.81,445.24173,445.49173,yes,433.61,433.86
_125224,33,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz33.wav,265.79,445.51173,446.19173,yes,433.88,434.56
_125224,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz38.wav,351,454.58173,454.70173,yes,442.95,443.07
_125224,42,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz42.wav,336.25,467.28173,467.55173,yes,455.65,455.92
_125224,45,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz45.wav,280.98,470.81173,471.44173,yes,459.18,459.81
_125224,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz49.wav,358.8,473.86173,474.30173,yes,462.23,462.67
_125224,53,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz53.wav,386.21,476.59173,476.86173,no,464.96,465.23
_125224,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz83.wav,317,585.7817299999999,586.12173,no,574.15,574.49
_125224,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz90.wav,356.21,633.4417299999999,633.58173,no,621.81,621.95
_125224,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz107.wav,358.7,671.72173,671.83173,no,660.09,660.2
_125224,108,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz108.wav,285.46,671.86173,671.97173,no,660.23,660.34
_125224,112,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_125224\_125224_buzz112.wav,293.84,703.0217299999999,703.23173,no,691.39,691.6
_132313,30,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz30.wav,274.27,461.06998000000004,461.22998,no,443.29,443.45
_132313,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz31.wav,302.28,473.67998,474.72998,yes,455.9,456.95
_132313,32,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz32.wav,281.91,475.10998,475.80998,yes,457.33,458.03
_132313,33,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz33.wav,300.46,476.45998000000003,476.56998000000004,no,458.68,458.79
_132313,35,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz35.wav,297.27,481.86998,482.12998000000005,yes,464.09,464.35
_132313,36,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz36.wav,322.54,482.15998,483.38998000000004,yes,464.38,465.61
_132313,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz37.wav,330.71,483.80998,484.45998000000003,yes,466.03,466.68
_132313,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz38.wav,313.54,484.47998,484.65998,yes,466.7,466.88
_132313,39,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz39.wav,283.21,487.91998,488.53998,yes,470.14,470.76
_132313,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz40.wav,342.86,493.20998000000003,493.68998000000005,yes,475.43,475.91
_132313,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz41.wav,316.08,493.85998,494.31998000000004,yes,476.08,476.54
_132313,42,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz42.wav,300.05,495.12998000000005,496.11998,yes,477.35,478.34
_132313,43,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz43.wav,344.47,496.43998000000005,496.56998000000004,yes,478.66,478.79
_132313,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz44.wav,306.53,496.66998,497.11998,yes,478.89,479.34
_132313,45,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz45.wav,356.15,497.25998000000004,497.40998,yes,479.48,479.63
_132313,46,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz46.wav,295.94,497.46998,497.71998,yes,479.69,479.94
_132313,47,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz47.wav,363.01,497.88998000000004,498.02998,yes,480.11,480.25
_132313,48,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz48.wav,330.32,498.05998,498.16998,yes,480.28,480.39
_132313,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz49.wav,321.37,498.18998000000005,498.78998,yes,480.41,481.01
_132313,50,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz50.wav,264.85,503.89998,504.00998000000004,yes,486.12,486.23
_132313,51,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz51.wav,312.77,504.02998,504.26998000000003,yes,486.25,486.49
_132313,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz52.wav,314.3,504.37998000000005,504.85998,yes,486.6,487.08
_132313,53,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz53.wav,299.62,504.89998,505.75998000000004,yes,487.12,487.98
_132313,54,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz54.wav,332.47,505.77998,506.20998000000003,yes,488,488.43
_132313,55,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz55.wav,326.78,512.21998,512.59998,yes,494.44,494.82
_132313,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz56.wav,332.16,512.65998,512.84998,yes,494.88,495.07
_132313,57,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz57.wav,333.08,512.8699799999999,513.00998,yes,495.09,495.23
_132313,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz58.wav,294.56,518.01998,518.25998,~,500.24,500.48
_132313,61,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz61.wav,327.68,543.54998,544.8599800000001,yes,525.77,527.08
_132313,62,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz62.wav,265.76,557.65998,557.82998,~,539.88,540.05
_132313,63,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz63.wav,319.87,559.94998,560.82998,yes,542.17,543.05
_132313,64,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz64.wav,330.49,560.99998,561.11998,yes,543.22,543.34
_132313,65,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz65.wav,331.14,568.90998,569.91998,yes,551.13,552.14
_132313,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz69.wav,344.4,584.9899800000001,585.0999800000001,no,567.21,567.32
_132313,75,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_132313\_132313_buzz75.wav,250.02,664.78998,665.12998,no,647.01,647.35
_082147,33,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz33.wav,286.31,699.96066,701.40066,yes,476.23,477.67
_082147,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz37.wav,289.53,709.95066,711.13066,yes,486.22,487.4
_082147,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz40.wav,342.91,713.21066,713.31066,no,489.48,489.58
_082147,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz41.wav,389.98,713.98066,714.07066,no,490.25,490.34
_082147,43,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz43.wav,339.78,714.31066,714.41066,no,490.58,490.68
_082147,45,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz45.wav,373.86,727.96066,728.2606599999999,no,504.23,504.53
_082147,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz49.wav,271.09,730.68066,731.3306600000001,yes,506.95,507.6
_082147,50,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz50.wav,322.76,734.3306600000001,734.43066,no,510.6,510.7
_082147,51,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz51.wav,325.96,734.53066,734.65066,no,510.8,510.92
_082147,64,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz64.wav,261.22,749.40066,749.7506599999999,yes,525.67,526.02
_082147,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz66.wav,389.94,750.2806599999999,750.5206599999999,no,526.55,526.79
_082147,67,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz67.wav,401.22,750.62066,750.7506599999999,no,526.89,527.02
_082147,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz69.wav,447.82,751.2506599999999,751.3306600000001,no,527.52,527.6
_082147,74,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz74.wav,388.67,754.5006599999999,754.5806600000001,no,530.77,530.85
_082147,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz77.wav,363.44,755.3206600000001,755.65066,no,531.59,531.92
_082147,81,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz81.wav,287.25,760.97066,761.12066,no,537.24,537.39
_082147,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz82.wav,399.21,761.46066,761.73066,yes,537.73,538
_082147,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz83.wav,283.79,765.96066,766.2506599999999,no,542.23,542.52
_082147,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz84.wav,306.77,768.36066,769.42066,yes,544.63,545.69
_082147,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz89.wav,362.51,776.22066,776.44066,no,552.49,552.71
_082147,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz90.wav,281.58,776.5506600000001,776.66066,no,552.82,552.93
_082147,95,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz95.wav,299.32,779.7406599999999,779.87066,no,556.01,556.14
_082147,98,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz98.wav,334.3,781.2606599999999,781.5006599999999,no,557.53,557.77
_082147,100,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz100.wav,373.24,782.20066,782.5706600000001,no,558.47,558.84
_082147,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz105.wav,255.64,788.8206600000001,788.91066,no,565.09,565.18
_082147,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz106.wav,386.94,789.19066,789.4906599999999,no,565.46,565.76
_082147,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz107.wav,419.83,789.5106599999999,789.94066,no,565.78,566.21
_082147,109,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz109.wav,267.94,791.72066,792.11066,no,567.99,568.38
_082147,113,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz113.wav,269.81,796.5206599999999,796.7406599999999,no,572.79,573.01
_082147,114,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz114.wav,256.13,796.90066,797.0506600000001,no,573.17,573.32
_082147,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz116.wav,407.7,798.0406599999999,798.94066,no,574.31,575.21
_082147,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz119.wav,273.65,801.90066,802.0606600000001,no,578.17,578.33
_082147,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz122.wav,345.59,805.9906599999999,806.16066,no,582.26,582.43
_082147,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz127.wav,427.03,812.3106600000001,812.46066,no,588.58,588.73
_082147,140,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz140.wav,410.51,819.71066,819.92066,no,595.98,596.19
_082147,143,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz143.wav,279.25,820.97066,824.61066,no,597.24,600.88
_082147,149,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz149.wav,403.79,861.88066,861.9906599999999,no,638.15,638.26
_082147,150,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz150.wav,407.02,862.39066,862.5406599999999,no,638.66,638.81
_082147,153,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz153.wav,277.04,869.2406599999999,869.36066,no,645.51,645.63
_082147,154,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz154.wav,258.69,871.95066,872.14066,no,648.22,648.41
_082147,162,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz162.wav,269.2,899.40066,900.89066,no,675.67,677.16
_082147,165,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz165.wav,255.01,909.0806600000001,909.2606599999999,no,685.35,685.53
_082147,172,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz172.wav,331.2,915.5106599999999,915.96066,no,691.78,692.23
_082147,176,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz176.wav,327.24,918.11066,919.5406599999999,no,694.38,695.81
_082147,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz178.wav,265.78,929.68066,930.39066,no,705.95,706.66
_082147,183,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz183.wav,310.42,931.87066,933.3006600000001,no,708.14,709.57
_082147,186,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz186.wav,255.33,948.38066,951.12066,?,724.65,727.39
_082147,189,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_082147\_082147_buzz189.wav,276.87,952.18066,952.38066,no,728.45,728.65
_090451,26,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz26.wav,385.97,411.82660000000004,412.0566,no,399.91,400.14
_090451,27,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz27.wav,309.19,412.07660000000004,412.2166,no,400.16,400.3
_090451,30,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz30.wav,377.72,414.6166,414.9066,yes,402.7,402.99
_090451,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz31.wav,402.7,415.01660000000004,415.1266,no,403.1,403.21
_090451,36,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz36.wav,261.28,416.2966,417.8666,yes,404.38,405.95
_090451,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz37.wav,261.76,418.02660000000003,419.32660000000004,yes,406.11,407.41
_090451,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz38.wav,278.67,419.51660000000004,419.9666,yes,407.6,408.05
_090451,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz40.wav,255.38,420.3166,421.20660000000004,yes,408.4,409.29
_090451,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz41.wav,289.39,421.2266,421.3466,~,409.31,409.43
_090451,42,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz42.wav,254.18,422.4266,425.6066,yes,410.51,413.69
_090451,46,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz46.wav,267.72,431.9466,432.6266,yes,420.03,420.71
_090451,47,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz47.wav,255.72,432.6566,433.0966,yes,420.74,421.18
_090451,48,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz48.wav,299.45,433.2466,433.57660000000004,yes,421.33,421.66
_090451,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz49.wav,281.88,433.6166,433.8566,yes,421.7,421.94
_090451,50,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz50.wav,260.97,437.4666,438.08660000000003,yes,425.55,426.17
_090451,51,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz51.wav,370.34,439.20660000000004,439.4066,yes,427.29,427.49
_090451,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz52.wav,297.92,439.6566,439.9466,yes,427.74,428.03
_090451,54,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz54.wav,344.42,440.89660000000003,441.0566,no,428.98,429.14
_090451,55,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz55.wav,267.31,445.39660000000003,445.76660000000004,yes,433.48,433.85
_090451,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz56.wav,297.86,445.9066,446.6666,yes,433.99,434.75
_090451,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz58.wav,329.46,452.8666,453.0066,no,440.95,441.09
_090451,61,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz61.wav,252.21,455.39660000000003,455.6666,no,443.48,443.75
_090451,63,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz63.wav,313.16,457.3666,457.7466,yes,445.45,445.83
_090451,64,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz64.wav,332.95,457.89660000000003,458.0466,yes,445.98,446.13
_090451,65,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz65.wav,301.18,458.0666,458.1566,yes,446.15,446.24
_090451,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz66.wav,257.61,458.2966,458.7566,yes,446.38,446.84
_090451,68,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz68.wav,441.39,459.9866,460.1966,no,448.07,448.28
_090451,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz69.wav,332.78,460.5066,460.6066,no,448.59,448.69
_090451,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz70.wav,315.15,463.1566,463.2466,~,451.24,451.33
_090451,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz80.wav,279.95,479.5666,479.6866,no,467.65,467.77
_090451,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz83.wav,286.84,480.83660000000003,482.01660000000004,yes,468.92,470.1
_090451,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz84.wav,326.48,484.2166,485.2166,yes,472.3,473.3
_090451,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz85.wav,264.89,485.64660000000003,486.51660000000004,yes,473.73,474.6
_090451,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz92.wav,300.46,493.6566,495.0366,yes,481.74,483.12
_090451,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz93.wav,275.6,495.4066,495.63660000000004,~,483.49,483.72
_090451,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz94.wav,283.72,496.9966,497.4966,yes,485.08,485.58
_090451,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz99.wav,323.62,499.4466,499.58660000000003,no,487.53,487.67
_090451,102,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz102.wav,264.26,521.7266,522.3066,no,509.81,510.39
_090451,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz103.wav,290.47,522.3366,522.5566,yes,510.42,510.64
_090451,104,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz104.wav,287,522.6866,523.3966,yes,510.77,511.48
_090451,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz105.wav,273.49,524.0966,524.9766,yes,512.18,513.06
_090451,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz106.wav,275,525.0066,525.2766,yes,513.09,513.36
_090451,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz107.wav,292.02,526.3366,527.2266,yes,514.42,515.31
_090451,110,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz110.wav,272.86,531.0266,531.2366000000001,no,519.11,519.32
_090451,111,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_090451\_090451_buzz111.wav,270.84,531.3466,531.5566,no,519.43,519.64
